"Estacion","Fecha","Temp_max","Temp_min","Cantidad_ml"
"10,131","16/07/2013 ",24,4,NA
"10,131","17/07/2013 ",22,4,NA
"10,131","18/07/2013 ",15,4,NA
"10,131","19/07/2013 ",8,2,NA
"10,131","20/07/2013 ",11,-4,3.3
"10,131","21/07/2013 ",7,-3,NA
"10,131","22/07/2013 ",7,-1,NA
"10,131","23/07/2013 ",13,-6,NA
"10,131","24/07/2013 ",15,-3,NA
"10,131","25/07/2013 ",16,-1,NA
"10,131","26/07/2013 ",16,1,NA
"10,131","27/07/2013 ",18,5,NA
"10,131","28/07/2013 ",18,3,NA
"10,131","29/07/2013 ",20,4,NA
"10,131","30/07/2013 ",22,7,NA
"10,131","31/07/2013 ",18,11,NA
"10,131","01/08/2013 ",17,6,NA
"10,131","02/08/2013 ",18,1,NA
"10,131","03/08/2013 ",20,0,NA
"10,131","04/08/2013 ",20,3,NA
"10,131","05/08/2013 ",23,2,NA
"10,131","06/08/2013 ",21,3,NA
"10,131","07/08/2013 ",24,11,0.6
"10,131","08/08/2013 ",12,8,NA
"10,131","09/08/2013 ",14,-1,NA
"10,131","10/08/2013 ",16,-2,NA
"10,131","11/08/2013 ",22,1,NA
"10,131","12/08/2013 ",14,3,3.8
"10,131","13/08/2013 ",12,0,NA
"10,131","14/08/2013 ",18,0,NA
"10,131","15/08/2013 ",17,2,NA
"10,131","16/08/2013 ",18,6,NA
"10,131","17/08/2013 ",18,0,NA
"10,131","18/08/2013 ",22,2,NA
"10,131","19/08/2013 ",25,2,NA
"10,131","20/08/2013 ",21,6,NA
"10,131","21/08/2013 ",22,6,NA
"10,131","22/08/2013 ",16,2,NA
"10,131","23/08/2013 ",11,0,NA
"10,131","24/08/2013 ",9,0,NA
"10,131","25/08/2013 ",8,1,NA
"10,131","26/08/2013 ",14,-2,NA
"10,131","27/08/2013 ",21,0,NA
"10,131","28/08/2013 ",26,4,NA
"10,131","29/08/2013 ",28,6,NA
"10,131","30/08/2013 ",28,8,NA
"10,131","31/08/2013 ",26,10,NA
"10,131","01/09/2013 ",24,13,NA
"10,131","02/09/2013 ",20,10,NA
"10,131","03/09/2013 ",17,10,NA
"10,131","04/09/2013 ",22,5,NA
"10,131","05/09/2013 ",25,7,NA
"10,131","06/09/2013 ",28,8,NA
"10,131","07/09/2013 ",30,10,NA
"10,131","08/09/2013 ",29,15,NA
"10,131","09/09/2013 ",33,13,NA
"10,131","10/09/2013 ",34,16,NA
"10,131","11/09/2013 ",27,13,NA
"10,131","12/09/2013 ",18,9,NA
"10,131","13/09/2013 ",10,7,NA
"10,131","14/09/2013 ",9,6,0
"10,131","15/09/2013 ",9,3,0
"10,131","16/09/2013 ",8,2,NA
"10,131","17/09/2013 ",14,-2,NA
"10,131","18/09/2013 ",18,0,NA
"10,131","19/09/2013 ",20,2,NA
"10,131","20/09/2013 ",20,8,0.5
"10,131","21/09/2013 ",16,2,5
"10,131","22/09/2013 ",16,-1,NA
"10,131","23/09/2013 ",15,6,NA
"10,131","24/09/2013 ",19,2,NA
"10,131","25/09/2013 ",21,4,NA
"10,131","26/09/2013 ",24,5,NA
"10,131","27/09/2013 ",20,7,NA
"10,131","28/09/2013 ",11,3,NA
"10,131","29/09/2013 ",17,0,NA
"10,131","30/09/2013 ",17,7,NA
"10,131","01/10/2013 ",20,5,NA
"10,131","02/10/2013 ",20,7,0
"10,131","03/10/2013 ",18,10,0
"10,131","04/10/2013 ",23,6,NA
"10,131","05/10/2013 ",25,8,NA
"10,131","06/10/2013 ",28,11,NA
"10,131","07/10/2013 ",26,16,NA
"10,131","08/10/2013 ",32,10,NA
"10,131","09/10/2013 ",25,15,NA
"10,131","10/10/2013 ",28,7,NA
"10,131","11/10/2013 ",26,15,NA
"10,131","12/10/2013 ",20,13,NA
"10,131","13/10/2013 ",26,14,NA
"10,131","14/10/2013 ",30,15,NA
"10,131","15/10/2013 ",26,18,0
"10,131","16/10/2013 ",27,17,NA
"10,131","17/10/2013 ",29,16,NA
"10,131","18/10/2013 ",33,15,NA
"10,131","19/10/2013 ",36,15,NA
"10,131","20/10/2013 ",31,19,NA
"10,131","21/10/2013 ",25,15,NA
"10,131","22/10/2013 ",29,12,NA
"10,131","23/10/2013 ",26,14,NA
"10,131","24/10/2013 ",22,8,NA
"10,131","25/10/2013 ",27,11,NA
"10,131","26/10/2013 ",29,16,NA
"10,131","27/10/2013 ",30,19,NA
"10,131","28/10/2013 ",32,17,NA
"10,131","29/10/2013 ",30,20,NA
"10,131","30/10/2013 ",31,17,NA
"10,131","31/10/2013 ",30,16,NA
"10,131","01/11/2013 ",24,16,NA
"10,131","02/11/2013 ",27,16,NA
"10,131","03/11/2013 ",33,13,NA
"10,131","04/11/2013 ",34,16,NA
"10,131","05/11/2013 ",34,16,NA
"10,131","06/11/2013 ",39,17,NA
"10,131","07/11/2013 ",32,16,NA
"10,131","08/11/2013 ",29,15,NA
"10,131","09/11/2013 ",24,14,7.5
"10,131","10/11/2013 ",19,10,0
"10,131","11/11/2013 ",28,10,NA
"10,131","12/11/2013 ",31,14,NA
"10,131","13/11/2013 ",32,14,NA
"10,131","14/11/2013 ",39,16,NA
"10,131","15/11/2013 ",32,14,NA
"10,131","16/11/2013 ",33,11,NA
"10,131","17/11/2013 ",34,15,NA
"10,131","18/11/2013 ",27,19,NA
"10,131","19/11/2013 ",30,13,NA
"10,131","20/11/2013 ",34,15,NA
"10,131","21/11/2013 ",36,18,NA
"10,131","22/11/2013 ",37,18,NA
"10,131","23/11/2013 ",36,21,0.7
"10,131","24/11/2013 ",31,22,20
"10,131","25/11/2013 ",28,11,0.2
"10,131","26/11/2013 ",20,13,NA
"10,131","27/11/2013 ",25,11,NA
"10,131","28/11/2013 ",27,12,NA
"10,131","29/11/2013 ",32,13,NA
"10,131","30/11/2013 ",34,17,NA
"10,131","01/12/2013 ",34,18,NA
"10,131","02/12/2013 ",35,18,NA
"10,131","03/12/2013 ",30,17,NA
"10,131","04/12/2013 ",34,14,NA
"10,131","05/12/2013 ",30,19,NA
"10,131","06/12/2013 ",33,18,NA
"10,131","07/12/2013 ",37,18,NA
"10,131","08/12/2013 ",32,20,0
"10,131","09/12/2013 ",30,19,NA
"10,131","10/12/2013 ",32,19,NA
"10,131","11/12/2013 ",34,18,26.5
"10,131","12/12/2013 ",31,16,NA
"10,131","13/12/2013 ",35,17,NA
"10,131","14/12/2013 ",34,20,0
"10,131","15/12/2013 ",35,19,0
"10,131","16/12/2013 ",36,18,NA
"10,131","17/12/2013 ",35,24,0
"10,131","18/12/2013 ",36,23,NA
"10,131","19/12/2013 ",33,21,NA
"10,131","20/12/2013 ",36,21,NA
"10,131","21/12/2013 ",37,20,NA
"10,131","22/12/2013 ",38,24,NA
"10,131","23/12/2013 ",40,25,NA
"10,131","24/12/2013 ",36,27,23
"10,131","25/12/2013 ",35,21,2.5
"10,131","26/12/2013 ",31,21,NA
"10,131","27/12/2013 ",33,21,NA
"10,131","28/12/2013 ",37,22,NA
"10,131","29/12/2013 ",36,27,NA
"10,131","30/12/2013 ",36,23,NA
"10,131","31/12/2013 ",33,21,NA
"10,131","01/01/2014 ",34,21,NA
"10,131","02/01/2014 ",31,20,NA
"10,131","03/01/2014 ",27,15,NA
"10,131","04/01/2014 ",35,15,NA
"10,131","05/01/2014 ",38,18,NA
"10,131","06/01/2014 ",39,21,NA
"10,131","07/01/2014 ",34,25,NA
"10,131","08/01/2014 ",38,20,NA
"10,131","09/01/2014 ",38,22,NA
"10,131","10/01/2014 ",33,22,NA
"10,131","11/01/2014 ",34,22,NA
"10,131","12/01/2014 ",36,20,NA
"10,131","13/01/2014 ",34,20,NA
"10,131","14/01/2014 ",38,21,NA
"10,131","15/01/2014 ",39,22,NA
"10,131","16/01/2014 ",42,22,NA
"10,131","17/01/2014 ",40,24,4.1
"10,131","18/01/2014 ",34,20,NA
"10,131","19/01/2014 ",37,23,NA
"10,131","20/01/2014 ",40,23,NA
"10,131","21/01/2014 ",34,24,NA
"10,131","22/01/2014 ",40,23,NA
"10,131","23/01/2014 ",36,23,NA
"10,131","24/01/2014 ",32,14,NA
"10,131","25/01/2014 ",29,11,NA
"10,131","26/01/2014 ",32,13,NA
"10,131","27/01/2014 ",33,17,NA
"10,131","28/01/2014 ",32,16,0
"10,131","29/01/2014 ",35,20,NA
"10,131","30/01/2014 ",37,20,NA
"10,131","31/01/2014 ",37,21,NA
"10,131","01/02/2014 ",33,22,NA
"10,131","02/02/2014 ",31,19,NA
"10,131","03/02/2014 ",30,20,NA
"10,131","04/02/2014 ",31,23,NA
"10,131","05/02/2014 ",29,22,NA
"10,131","06/02/2014 ",30,18,NA
"10,131","07/02/2014 ",35,16,NA
"10,131","08/02/2014 ",34,21,NA
"10,131","09/02/2014 ",33,23,NA
"10,131","10/02/2014 ",35,19,NA
"10,131","11/02/2014 ",32,21,NA
"10,131","12/02/2014 ",33,21,24
"10,131","13/02/2014 ",30,16,15.5
"10,131","14/02/2014 ",19,13,15
"10,131","15/02/2014 ",18,14,35.2
"10,131","16/02/2014 ",21,12,NA
"10,131","17/02/2014 ",23,12,NA
"10,131","18/02/2014 ",27,15,NA
"10,131","19/02/2014 ",30,17,0
"10,131","20/02/2014 ",27,18,NA
"10,131","21/02/2014 ",23,16,9.3
"10,131","22/02/2014 ",26,14,NA
"10,131","23/02/2014 ",30,14,0
"10,131","24/02/2014 ",26,13,42.5
"10,131","25/02/2014 ",18,12,0.2
"10,131","26/02/2014 ",21,10,NA
"10,131","27/02/2014 ",27,12,NA
"10,131","28/02/2014 ",27,15,0
"10,131","01/03/2014 ",24,16,14.2
"10,131","02/03/2014 ",24,14,NA
"10,131","03/03/2014 ",26,12,NA
"10,131","04/03/2014 ",28,12,NA
"10,131","05/03/2014 ",29,16,NA
"10,131","06/03/2014 ",26,17,NA
"10,131","07/03/2014 ",29,14,NA
"10,131","08/03/2014 ",30,18,NA
"10,131","09/03/2014 ",26,18,NA
"10,131","10/03/2014 ",27,14,NA
"10,131","11/03/2014 ",28,14,NA
"10,131","12/03/2014 ",28,15,NA
"10,131","13/03/2014 ",23,16,0
"10,131","14/03/2014 ",26,16,0.4
"10,131","15/03/2014 ",24,13,NA
"10,131","16/03/2014 ",28,11,NA
"10,131","17/03/2014 ",23,16,NA
"10,131","18/03/2014 ",20,14,NA
"10,131","19/03/2014 ",25,8,NA
"10,131","20/03/2014 ",30,11,NA
"10,131","21/03/2014 ",24,13,NA
"10,131","22/03/2014 ",26,8,NA
"10,131","23/03/2014 ",28,10,NA
"10,131","24/03/2014 ",28,12,NA
"10,131","25/03/2014 ",23,16,NA
"10,131","26/03/2014 ",21,15,NA
"10,131","27/03/2014 ",28,14,NA
"10,131","28/03/2014 ",31,14,NA
"10,131","29/03/2014 ",30,16,NA
"10,131","30/03/2014 ",24,15,NA
"10,131","31/03/2014 ",24,11,NA
"10,131","01/04/2014 ",21,15,NA
"10,131","02/04/2014 ",17,13,NA
"10,131","03/04/2014 ",22,15,3
"10,131","04/04/2014 ",21,16,3
"10,131","05/04/2014 ",26,18,1
"10,131","06/04/2014 ",23,18,4
"10,131","07/04/2014 ",24,16,1
"10,131","08/04/2014 ",25,9,NA
"10,131","09/04/2014 ",24,11,0.5
"10,131","10/04/2014 ",21,11,4
"10,131","11/04/2014 ",21,8,NA
"10,131","12/04/2014 ",17,10,NA
"10,131","13/04/2014 ",17,3,NA
"10,131","14/04/2014 ",22,4,NA
"10,131","15/04/2014 ",24,7,NA
"10,131","16/04/2014 ",24,8,NA
"10,131","17/04/2014 ",20,13,NA
"10,131","18/04/2014 ",22,6,NA
"10,131","19/04/2014 ",20,8,NA
"10,131","20/04/2014 ",22,8,NA
"10,131","21/04/2014 ",21,13,0.7
"10,131","22/04/2014 ",24,9,NA
"10,131","23/04/2014 ",24,12,NA
"10,131","24/04/2014 ",23,17,NA
"10,131","25/04/2014 ",25,15,NA
"10,131","26/04/2014 ",24,11,NA
"10,131","27/04/2014 ",21,13,NA
"10,131","28/04/2014 ",15,12,NA
"10,131","29/04/2014 ",18,8,NA
"10,131","30/04/2014 ",20,9,NA
"10,131","01/05/2014 ",21,7,NA
"10,131","02/05/2014 ",18,9,0
"10,131","03/05/2014 ",22,11,NA
"10,131","04/05/2014 ",24,8,NA
"10,131","05/05/2014 ",23,12,NA
"10,131","06/05/2014 ",21,14,NA
"10,131","07/05/2014 ",26,10,NA
"10,131","08/05/2014 ",22,14,NA
"10,131","09/05/2014 ",20,12,NA
"10,131","10/05/2014 ",19,14,4.3
"10,131","11/05/2014 ",16,12,0.7
"10,131","12/05/2014 ",16,9,NA
"10,131","13/05/2014 ",21,8,NA
"10,131","14/05/2014 ",22,7,NA
"10,131","15/05/2014 ",22,9,NA
"10,131","16/05/2014 ",22,8,NA
"10,131","17/05/2014 ",18,10,NA
"10,131","18/05/2014 ",18,2,NA
"10,131","19/05/2014 ",16,4,NA
"10,131","20/05/2014 ",15,8,NA
"10,131","21/05/2014 ",14,10,11.3
"10,131","22/05/2014 ",10,5,10.5
"10,131","23/05/2014 ",8,2,NA
"10,131","24/05/2014 ",14,1,NA
"10,131","25/05/2014 ",21,3,NA
"10,131","26/05/2014 ",18,3,NA
"10,131","27/05/2014 ",19,2,NA
"10,131","28/05/2014 ",18,3,NA
"10,131","29/05/2014 ",26,5,NA
"10,131","30/05/2014 ",18,12,0.2
"10,131","31/05/2014 ",18,4,NA
"10,131","01/06/2014 ",18,4,NA
"10,131","02/06/2014 ",18,3,NA
"10,131","03/06/2014 ",18,2,NA
"10,131","04/06/2014 ",16,8,NA
"10,131","05/06/2014 ",15,4,NA
"10,131","06/06/2014 ",14,2,NA
"10,131","07/06/2014 ",15,2,NA
"10,131","08/06/2014 ",21,0,NA
"10,131","09/06/2014 ",18,2,NA
"10,131","10/06/2014 ",17,3,NA
"10,131","11/06/2014 ",19,1,NA
"10,131","12/06/2014 ",16,6,1.3
"10,131","13/06/2014 ",12,1,NA
"10,131","14/06/2014 ",14,0,NA
"10,131","15/06/2014 ",16,0,NA
"10,131","16/06/2014 ",19,4,NA
"10,131","17/06/2014 ",16,3,NA
"10,131","18/06/2014 ",14,6,NA
"10,131","19/06/2014 ",14,0,NA
"10,131","20/06/2014 ",16,-1,NA
"10,131","21/06/2014 ",16,2,NA
"10,131","22/06/2014 ",18,6,NA
"10,131","23/06/2014 ",16,5,NA
"10,131","24/06/2014 ",16,9,NA
"10,131","25/06/2014 ",14,5,NA
"10,131","26/06/2014 ",15,5,NA
"10,131","27/06/2014 ",16,2,NA
"10,131","28/06/2014 ",17,1,NA
"10,131","29/06/2014 ",16,0,NA
"10,131","30/06/2014 ",16,0,NA
"10,131","01/07/2014 ",17,1,NA
"10,131","02/07/2014 ",20,1,NA
"10,131","03/07/2014 ",13,4,NA
"10,131","04/07/2014 ",14,0,0
"10,131","05/07/2014 ",12,5,NA
"10,131","06/07/2014 ",18,-3,NA
"10,131","07/07/2014 ",18,0,NA
"10,131","08/07/2014 ",16,0,NA
"10,131","09/07/2014 ",15,2,NA
"10,131","10/07/2014 ",10,-1,NA
"10,131","11/07/2014 ",14,-1,NA
"10,131","12/07/2014 ",18,1,NA
"10,131","13/07/2014 ",18,1,NA
"10,131","14/07/2014 ",18,3,NA
"10,131","15/07/2014 ",17,3,NA
"10,131","16/07/2014 ",20,3,NA
"10,131","17/07/2014 ",18,6,NA
"10,131","18/07/2014 ",20,3,NA
"10,131","19/07/2014 ",20,3,NA
"10,131","20/07/2014 ",21,3,NA
"10,131","21/07/2014 ",20,4,NA
"10,131","22/07/2014 ",15,8,0.5
"10,131","23/07/2014 ",12,5,NA
"10,131","24/07/2014 ",16,-2,NA
"10,131","25/07/2014 ",16,0,NA
"10,131","26/07/2014 ",10,1,NA
"10,131","27/07/2014 ",13,-1,NA
"10,131","28/07/2014 ",15,0,NA
"10,131","29/07/2014 ",20,4,NA
"10,131","30/07/2014 ",20,7,NA
"10,131","31/07/2014 ",20,11,NA
"10,131","01/08/2014 ",23,7,NA
"10,131","02/08/2014 ",30,9,NA
"10,131","03/08/2014 ",27,13,NA
"10,131","04/08/2014 ",19,5,NA
"10,131","05/08/2014 ",20,6,NA
"10,131","06/08/2014 ",15,6,NA
"10,131","07/08/2014 ",18,0,NA
"10,131","08/08/2014 ",20,2,NA
"10,131","09/08/2014 ",22,2,NA
"10,131","10/08/2014 ",16,4,NA
"10,131","11/08/2014 ",19,1,NA
"10,131","12/08/2014 ",17,5,NA
"10,131","13/08/2014 ",20,1,NA
"10,131","14/08/2014 ",17,2,NA
"10,131","15/08/2014 ",22,4,NA
"10,131","16/08/2014 ",24,4,NA
"10,131","17/08/2014 ",27,7,NA
"10,131","18/08/2014 ",28,7,NA
"10,131","19/08/2014 ",30,7,NA
"10,131","20/08/2014 ",28,10,NA
"10,131","21/08/2014 ",26,10,NA
"10,131","22/08/2014 ",21,13,0
"10,131","23/08/2014 ",15,8,13.2
"10,131","24/08/2014 ",14,4,1.5
"10,131","25/08/2014 ",14,3,NA
"10,131","26/08/2014 ",14,4,NA
"10,131","27/08/2014 ",17,4,NA
"10,131","28/08/2014 ",19,6,NA
"10,131","29/08/2014 ",21,6,NA
"10,131","30/08/2014 ",25,7,NA
"10,131","31/08/2014 ",22,10,NA
"10,131","01/09/2014 ",24,12,NA
"10,131","02/09/2014 ",20,11,NA
"10,131","03/09/2014 ",19,10,NA
"10,131","04/09/2014 ",21,10,3
"10,131","05/09/2014 ",16,12,0
"10,131","06/09/2014 ",19,5,NA
"10,131","07/09/2014 ",24,6,NA
"10,131","08/09/2014 ",26,9,NA
"10,131","09/09/2014 ",20,11,NA
"10,131","10/09/2014 ",18,3,NA
"10,131","11/09/2014 ",20,8,NA
"10,131","12/09/2014 ",22,5,NA
"10,131","13/09/2014 ",20,10,7.4
"10,131","14/09/2014 ",21,9,NA
"10,131","15/09/2014 ",26,7,NA
"10,131","16/09/2014 ",28,9,NA
"10,131","17/09/2014 ",26,11,NA
"10,131","18/09/2014 ",25,15,2
"10,131","19/09/2014 ",22,12,NA
"10,131","20/09/2014 ",25,9,NA
"10,131","21/09/2014 ",30,10,NA
"10,131","22/09/2014 ",25,13,NA
"10,131","23/09/2014 ",22,6,NA
"10,131","24/09/2014 ",26,8,NA
"10,131","25/09/2014 ",27,12,NA
"10,131","26/09/2014 ",19,10,NA
"10,131","27/09/2014 ",24,7,NA
"10,131","28/09/2014 ",28,8,NA
"10,131","29/09/2014 ",25,15,NA
"10,131","30/09/2014 ",24,13,NA
"10,131","01/10/2014 ",21,14,NA
"10,131","02/10/2014 ",22,13,NA
"10,131","03/10/2014 ",26,16,0.8
"10,131","04/10/2014 ",22,13,12.7
"10,131","05/10/2014 ",24,11,NA
"10,131","06/10/2014 ",30,10,NA
"10,131","07/10/2014 ",31,11,NA
"10,131","08/10/2014 ",27,15,NA
"10,131","09/10/2014 ",23,11,NA
"10,131","10/10/2014 ",18,8,NA
"10,131","11/10/2014 ",23,7,NA
"10,131","12/10/2014 ",26,10,NA
"10,131","13/10/2014 ",28,13,NA
"10,131","14/10/2014 ",31,14,NA
"10,131","15/10/2014 ",33,14,NA
"10,131","16/10/2014 ",26,16,NA
"10,131","17/10/2014 ",36,13,NA
"10,131","18/10/2014 ",31,17,NA
"10,131","19/10/2014 ",24,13,NA
"10,131","20/10/2014 ",30,14,NA
"10,131","21/10/2014 ",34,15,NA
"10,131","22/10/2014 ",33,21,NA
"10,131","23/10/2014 ",32,21,NA
"10,131","24/10/2014 ",32,22,NA
"10,131","25/10/2014 ",34,21,NA
"10,131","26/10/2014 ",33,24,NA
"10,131","27/10/2014 ",27,20,NA
"10,131","28/10/2014 ",31,15,NA
"10,131","29/10/2014 ",30,19,NA
"10,131","30/10/2014 ",29,16,NA
"10,131","31/10/2014 ",22,12,NA
"10,131","01/11/2014 ",18,9,NA
"10,131","02/11/2014 ",13,6,NA
"10,131","03/11/2014 ",20,6,NA
"10,131","04/11/2014 ",26,8,NA
"10,131","05/11/2014 ",29,11,NA
"10,131","06/11/2014 ",32,13,NA
"10,131","07/11/2014 ",32,17,NA
"10,131","08/11/2014 ",32,17,NA
"10,131","09/11/2014 ",32,19,NA
"10,131","10/11/2014 ",32,18,NA
"10,131","11/11/2014 ",30,16,0
"10,131","12/11/2014 ",25,14,NA
"10,131","13/11/2014 ",29,14,NA
"10,131","14/11/2014 ",34,13,NA
"10,131","15/11/2014 ",37,15,NA
"10,131","16/11/2014 ",36,20,NA
"10,131","17/11/2014 ",37,19,0
"10,131","18/11/2014 ",35,17,NA
"10,131","19/11/2014 ",30,17,NA
"10,131","20/11/2014 ",27,16,0
"10,131","21/11/2014 ",24,12,NA
"10,131","22/11/2014 ",31,13,NA
"10,131","23/11/2014 ",36,16,NA
"10,131","24/11/2014 ",30,17,NA
"10,131","25/11/2014 ",27,14,NA
"10,131","26/11/2014 ",32,14,NA
"10,131","27/11/2014 ",36,18,NA
"10,131","28/11/2014 ",32,21,NA
"10,131","29/11/2014 ",27,16,NA
"10,131","30/11/2014 ",19,13,NA
"10,131","01/12/2014 ",25,8,NA
"10,131","02/12/2014 ",31,12,NA
"10,131","03/12/2014 ",37,16,NA
"10,131","04/12/2014 ",39,19,NA
"10,131","05/12/2014 ",37,21,NA
"10,131","06/12/2014 ",32,21,NA
"10,131","07/12/2014 ",30,15,NA
"10,131","08/12/2014 ",36,17,NA
"10,131","09/12/2014 ",35,21,2.4
"10,131","10/12/2014 ",31,21,NA
"10,131","11/12/2014 ",30,19,2
"10,131","12/12/2014 ",31,16,NA
"10,131","13/12/2014 ",30,18,0.2
"10,131","14/12/2014 ",28,18,0
"10,131","15/12/2014 ",27,18,3.6
"10,131","16/12/2014 ",29,17,NA
"10,131","17/12/2014 ",30,17,NA
"10,131","18/12/2014 ",34,20,NA
"10,131","19/12/2014 ",36,18,NA
"10,131","20/12/2014 ",33,18,NA
"10,131","21/12/2014 ",22,11,NA
"10,131","22/12/2014 ",21,8,NA
"10,131","23/12/2014 ",31,8,NA
"10,131","24/12/2014 ",32,15,NA
"10,131","25/12/2014 ",35,16,NA
"10,131","26/12/2014 ",34,22,NA
"10,131","27/12/2014 ",33,23,NA
"10,131","28/12/2014 ",36,20,NA
"10,131","29/12/2014 ",36,22,26
"10,131","30/12/2014 ",32,21,NA
"10,131","31/12/2014 ",30,18,NA
"10,131","01/01/2015 ",28,14,NA
"10,131","02/01/2015 ",30,13,NA
"10,131","03/01/2015 ",33,17,NA
"10,131","04/01/2015 ",36,20,NA
"10,131","05/01/2015 ",38,23,NA
"10,131","06/01/2015 ",34,24,1
"10,131","07/01/2015 ",28,20,0
"10,131","08/01/2015 ",32,20,NA
"10,131","09/01/2015 ",34,19,NA
"10,131","10/01/2015 ",36,22,0.9
"10,131","11/01/2015 ",35,23,NA
"10,131","12/01/2015 ",32,22,NA
"10,131","13/01/2015 ",35,21,NA
"10,131","14/01/2015 ",32,22,NA
"10,131","15/01/2015 ",34,23,NA
"10,131","16/01/2015 ",34,23,0
"10,131","17/01/2015 ",35,20,NA
"10,131","18/01/2015 ",36,23,NA
"10,131","19/01/2015 ",33,25,0.8
"10,131","20/01/2015 ",27,18,NA
"10,131","21/01/2015 ",32,19,NA
"10,131","22/01/2015 ",35,20,NA
"10,131","23/01/2015 ",37,23,NA
"10,131","24/01/2015 ",38,23,NA
"10,131","25/01/2015 ",34,25,NA
"10,131","26/01/2015 ",33,24,NA
"10,131","27/01/2015 ",36,20,NA
"10,131","28/01/2015 ",33,22,NA
"10,131","29/01/2015 ",33,22,0.1
"10,131","30/01/2015 ",34,22,0
"10,131","31/01/2015 ",36,22,NA
"10,131","01/02/2015 ",36,22,4
"10,131","02/02/2015 ",32,22,0.4
"10,131","03/02/2015 ",29,22,NA
"10,131","04/02/2015 ",33,21,12
"10,131","05/02/2015 ",34,22,NA
"10,131","06/02/2015 ",34,20,25
"10,131","07/02/2015 ",31,20,NA
"10,131","08/02/2015 ",30,21,NA
"10,131","09/02/2015 ",27,20,NA
"10,131","10/02/2015 ",30,17,NA
"10,131","11/02/2015 ",35,16,NA
"10,131","12/02/2015 ",32,19,NA
"10,131","13/02/2015 ",33,18,NA
"10,131","14/02/2015 ",34,20,11
"10,131","15/02/2015 ",30,20,NA
"10,131","16/02/2015 ",31,20,3
"10,131","17/02/2015 ",33,19,3
"10,131","18/02/2015 ",30,12,3
"10,131","19/02/2015 ",24,12,NA
"10,131","20/02/2015 ",22,15,0.1
"10,131","21/02/2015 ",24,12,NA
"10,131","22/02/2015 ",30,15,NA
"10,131","23/02/2015 ",33,18,NA
"10,131","24/02/2015 ",34,21,1
"10,131","25/02/2015 ",26,15,2
"10,131","26/02/2015 ",20,12,NA
"10,131","27/02/2015 ",22,12,0.5
"10,131","28/02/2015 ",24,15,0.2
"10,131","01/03/2015 ",31,14,NA
"10,131","02/03/2015 ",31,17,0
"10,131","03/03/2015 ",26,18,NA
"10,131","04/03/2015 ",30,20,NA
"10,131","05/03/2015 ",34,20,NA
"10,131","06/03/2015 ",35,20,NA
"10,131","07/03/2015 ",35,21,NA
"10,131","08/03/2015 ",33,22,4.3
"10,131","09/03/2015 ",29,22,NA
"10,131","10/03/2015 ",32,22,NA
"10,131","11/03/2015 ",34,24,NA
"10,131","12/03/2015 ",34,23,NA
"10,131","13/03/2015 ",31,20,0.7
"10,131","14/03/2015 ",25,18,NA
"10,131","15/03/2015 ",30,14,NA
"10,131","16/03/2015 ",32,18,NA
"10,131","17/03/2015 ",34,20,NA
"10,131","18/03/2015 ",34,22,NA
"10,131","19/03/2015 ",33,20,NA
"10,131","20/03/2015 ",35,22,NA
"10,131","21/03/2015 ",30,16,0
"10,131","22/03/2015 ",27,12,NA
"10,131","23/03/2015 ",25,14,0
"10,131","24/03/2015 ",22,15,28.1
"10,131","25/03/2015 ",16,13,1.4
"10,131","26/03/2015 ",20,12,NA
"10,131","27/03/2015 ",26,10,NA
"10,131","28/03/2015 ",28,12,NA
"10,131","29/03/2015 ",30,13,NA
"10,131","30/03/2015 ",24,17,NA
"10,131","31/03/2015 ",27,10,NA
"10,131","01/04/2015 ",29,12,NA
"10,131","02/04/2015 ",30,14,NA
"10,131","03/04/2015 ",30,15,NA
"10,131","04/04/2015 ",26,19,0
"10,131","05/04/2015 ",26,14,NA
"10,131","06/04/2015 ",24,14,NA
"10,131","07/04/2015 ",27,17,NA
"10,131","08/04/2015 ",25,17,NA
"10,131","09/04/2015 ",28,14,NA
"10,131","10/04/2015 ",28,18,NA
"10,131","11/04/2015 ",26,19,NA
"10,131","12/04/2015 ",27,17,NA
"10,131","13/04/2015 ",32,18,0
"10,131","14/04/2015 ",26,18,NA
"10,131","15/04/2015 ",22,16,0.6
"10,131","16/04/2015 ",22,15,0.2
"10,131","17/04/2015 ",21,12,NA
"10,131","18/04/2015 ",26,9,NA
"10,131","19/04/2015 ",22,12,NA
"10,131","20/04/2015 ",22,15,NA
"10,131","21/04/2015 ",21,11,NA
"10,131","22/04/2015 ",24,8,NA
"10,131","23/04/2015 ",25,10,NA
"10,131","24/04/2015 ",27,11,NA
"10,131","25/04/2015 ",26,12,NA
"10,131","26/04/2015 ",27,14,NA
"10,131","27/04/2015 ",24,15,0.3
"10,131","28/04/2015 ",18,13,0.5
"10,131","29/04/2015 ",18,13,0.3
"10,131","30/04/2015 ",20,12,NA
"10,131","01/05/2015 ",23,12,NA
"10,131","02/05/2015 ",17,10,NA
"10,131","03/05/2015 ",18,2,NA
"10,131","04/05/2015 ",21,4,NA
"10,131","05/05/2015 ",19,5,NA
"10,131","06/05/2015 ",18,10,NA
"10,131","07/05/2015 ",18,4,NA
"10,131","08/05/2015 ",20,4,NA
"10,131","09/05/2015 ",22,7,NA
"10,131","10/05/2015 ",22,7,NA
